period,category_id,category_name,census_naics,census_label,kind_of_business_source,sales_millions_nsa,sales_note,preliminary_flag,source_id,source_file,source_sheet
1998-06-01,electronics,Electronics,443,Electronics and Appliance Stores,Electronics and appliance stores,6327,reported,False,SRC-CENSUS-001,mrtssales92-present.xlsx,1998
1998-07-01,electronics,Electronics,443,Electronics and Appliance Stores,Electronics and appliance stores,6506,reported,False,SRC-CENSUS-001,mrtssales92-present.xlsx,1998
1998-08-01,electronics,Electronics,443,Electronics and Appliance Stores,Electronics and appliance stores,6776,reported,False,SRC-CENSUS-001,mrtssales92-present.xlsx,1998
1998-09-01,electronics,Electronics,443,Electronics and Appliance Stores,Electronics and appliance stores,6321,reported,False,SRC-CENSUS-001,mrtssales92-present.xlsx,1998
1998-10-01,electronics,Electronics,443,Electronics and Appliance Stores,Electronics and appliance stores,6326,reported,False,SRC-CENSUS-001,mrtssales92-present.xlsx,1998
1998-11-01,electronics,Electronics,443,Electronics and Appliance Stores,Electronics and appliance stores,7273,reported,False,SRC-CENSUS-001,mrtssales92-present.xlsx,1998
1998-12-01,electronics,Electronics,443,Electronics and Appliance Stores,Electronics and appliance stores,11044,reported,False,SRC-CENSUS-001,mrtssales92-present.xlsx,1998
1999-01-01,electronics,Electronics,443,Electronics and Appliance Stores,Electronics and appliance stores,6497,reported,False,SRC-CENSUS-001,mrtssales92-present.xlsx,1999
1999-02-01,electronics,Electronics,443,Electronics and Appliance Stores,Electronics and appliance stores,6133,reported,False,SRC-CENSUS-001,mrtssales92-present.xlsx,1999
1999-03-01,electronics,Electronics,443,Electronics and Appliance Stores,Electronics and appliance stores,6680,reported,False,SRC-CENSUS-001,mrtssales92-present.xlsx,1999
1999-04-01,electronics,Electronics,443,Electronics and Appliance Stores,Electronics and appliance stores,6169,reported,False,SRC-CENSUS-001,mrtssales92-present.xlsx,1999
1999-05-01,electronics,Electronics,443,Electronics and Appliance Stores,Electronics and appliance stores,6433,reported,False,SRC-CENSUS-001,mrtssales92-present.xlsx,1999
1999-06-01,electronics,Electronics,443,Electronics and Appliance Stores,Electronics and appliance stores,6661,reported,False,SRC-CENSUS-001,mrtssales92-present.xlsx,1999
1999-07-01,electronics,Electronics,443,Electronics and Appliance Stores,Electronics and appliance stores,6904,reported,False,SRC-CENSUS-001,mrtssales92-present.xlsx,1999
1999-08-01,electronics,Electronics,443,Electronics and Appliance Stores,Electronics and appliance stores,6989,reported,False,SRC-CENSUS-001,mrtssales92-present.xlsx,1999
1999-09-01,electronics,Electronics,443,Electronics and Appliance Stores,Electronics and appliance stores,6727,reported,False,SRC-CENSUS-001,mrtssales92-present.xlsx,1999
1999-10-01,electronics,Electronics,443,Electronics and Appliance Stores,Electronics and appliance stores,6638,reported,False,SRC-CENSUS-001,mrtssales92-present.xlsx,1999
1999-11-01,electronics,Electronics,443,Electronics and Appliance Stores,Electronics and appliance stores,7713,reported,False,SRC-CENSUS-001,mrtssales92-present.xlsx,1999
1999-12-01,electronics,Electronics,443,Electronics and Appliance Stores,Electronics and appliance stores,12005,reported,False,SRC-CENSUS-001,mrtssales92-present.xlsx,1999
2000-01-01,electronics,Electronics,443,Electronics and Appliance Stores,Electronics and appliance stores,7059,reported,False,SRC-CENSUS-001,mrtssales92-present.xlsx,2000
2000-02-01,electronics,Electronics,443,Electronics and Appliance Stores,Electronics and appliance stores,6996,reported,False,SRC-CENSUS-001,mrtssales92-present.xlsx,2000
2000-03-01,electronics,Electronics,443,Electronics and Appliance Stores,Electronics and appliance stores,7231,reported,False,SRC-CENSUS-001,mrtssales92-present.xlsx,2000
2000-04-01,electronics,Electronics,443,Electronics and Appliance Stores,Electronics and appliance stores,6578,reported,False,SRC-CENSUS-001,mrtssales92-present.xlsx,2000
2000-05-01,electronics,Electronics,443,Electronics and Appliance Stores,Electronics and appliance stores,6841,reported,False,SRC-CENSUS-001,mrtssales92-present.xlsx,2000
2000-06-01,electronics,Electronics,443,Electronics and Appliance Stores,Electronics and appliance stores,6814,reported,False,SRC-CENSUS-001,mrtssales92-present.xlsx,2000
2000-07-01,electronics,Electronics,443,Electronics and Appliance Stores,Electronics and appliance stores,6773,reported,False,SRC-CENSUS-001,mrtssales92-present.xlsx,2000
